province,latitude,longitude,date,avg_temp,max_temp,min_temp,precipitation_mm
Jaén,37.7667,-3.7711,2025-10-26,19.8,25.6,15.5,0.6
Jaén,37.7667,-3.7711,2025-10-27,20.1,27.4,14.9,0.0
La Rioja,42.45,-2.45,2025-10-14,17.5,25.5,11.4,0.0
La Rioja,42.45,-2.45,2025-10-15,16.9,24.9,9.9,0.0
La Rioja,42.45,-2.45,2025-10-16,17.0,23.0,12.0,0.0
La Rioja,42.45,-2.45,2025-10-17,17.1,23.3,12.0,0.0
La Rioja,42.45,-2.45,2025-10-18,15.8,22.0,10.8,0.0
La Rioja,42.45,-2.45,2025-10-19,15.1,19.6,11.5,0.0
La Rioja,42.45,-2.45,2025-10-20,15.8,19.3,13.3,1.5
La Rioja,42.45,-2.45,2025-10-21,17.7,23.9,13.5,0.0
La Rioja,42.45,-2.45,2025-10-22,17.4,23.4,13.3,0.0
La Rioja,42.45,-2.45,2025-10-23,19.0,24.5,14.4,0.0
La Rioja,42.45,-2.45,2025-10-24,18.3,23.5,14.8,0.6
La Rioja,42.45,-2.45,2025-10-25,15.6,19.8,12.2,0.0
La Rioja,42.45,-2.45,2025-10-26,14.9,21.5,10.4,0.0
La Rioja,42.45,-2.45,2025-10-27,16.0,22.9,11.3,0.0
Las Palmas,28.1272,-15.4314,2025-10-14,21.4,24.2,19.5,0.0
Las Palmas,28.1272,-15.4314,2025-10-15,21.4,25.1,18.7,0.0
Las Palmas,28.1272,-15.4314,2025-10-16,22.1,25.1,20.2,0.0
Las Palmas,28.1272,-15.4314,2025-10-17,22.4,25.6,20.0,0.0
Las Palmas,28.1272,-15.4314,2025-10-18,21.6,24.0,19.0,0.0
Las Palmas,28.1272,-15.4314,2025-10-19,19.4,23.2,16.4,0.0
Las Palmas,28.1272,-15.4314,2025-10-20,19.7,22.7,17.3,0.0
Las Palmas,28.1272,-15.4314,2025-10-21,21.4,22.5,17.9,0.0
Las Palmas,28.1272,-15.4314,2025-10-22,22.4,24.0,21.0,0.0
Las Palmas,28.1272,-15.4314,2025-10-23,23.1,24.7,21.7,0.0
Las Palmas,28.1272,-15.4314,2025-10-24,23.4,24.6,21.9,0.0
Las Palmas,28.1272,-15.4314,2025-10-25,25.1,27.2,23.5,0.0
Las Palmas,28.1272,-15.4314,2025-10-26,23.1,24.2,21.8,0.0
Las Palmas,28.1272,-15.4314,2025-10-27,22.9,24.1,21.4,0.0
León,42.6056,-5.57,2025-10-14,16.7,23.0,11.8,0.0
León,42.6056,-5.57,2025-10-15,16.7,23.0,11.2,0.0
León,42.6056,-5.57,2025-10-16,16.7,23.8,11.0,0.0
León,42.6056,-5.57,2025-10-17,17.0,23.5,11.5,0.0
León,42.6056,-5.57,2025-10-18,14.4,20.3,7.1,0.0
León,42.6056,-5.57,2025-10-19,15.6,22.8,10.3,0.0
León,42.6056,-5.57,2025-10-20,12.5,14.0,10.6,6.3
León,42.6056,-5.57,2025-10-21,13.8,17.7,9.6,0.0
León,42.6056,-5.57,2025-10-22,14.8,20.3,10.5,0.0
León,42.6056,-5.57,2025-10-23,14.9,19.7,10.0,0.3
León,42.6056,-5.57,2025-10-24,14.8,17.8,9.8,1.5
León,42.6056,-5.57,2025-10-25,10.9,17.0,6.5,0.0
León,42.6056,-5.57,2025-10-26,11.7,21.1,5.3,0.0
León,42.6056,-5.57,2025-10-27,13.7,21.3,8.4,0.0
Lleida,41.6167,0.6333,2025-10-14,18.5,23.5,14.6,0.2
Lleida,41.6167,0.6333,2025-10-15,18.6,24.2,14.0,0.3
Lleida,41.6167,0.6333,2025-10-16,18.3,24.7,12.9,0.0
Lleida,41.6167,0.6333,2025-10-17,17.9,24.0,12.6,0.0
Lleida,41.6167,0.6333,2025-10-18,17.6,24.3,11.6,0.0
Lleida,41.6167,0.6333,2025-10-19,17.0,23.4,11.3,0.0
Lleida,41.6167,0.6333,2025-10-20,18.0,23.5,12.6,0.0
Lleida,41.6167,0.6333,2025-10-21,19.3,25.2,14.2,0.0
Lleida,41.6167,0.6333,2025-10-22,20.0,25.6,15.8,0.0
Lleida,41.6167,0.6333,2025-10-23,20.0,26.3,14.9,0.0
Lleida,41.6167,0.6333,2025-10-24,20.7,26.1,16.6,0.0
Lleida,41.6167,0.6333,2025-10-25,18.2,22.4,14.4,0.0
Lleida,41.6167,0.6333,2025-10-26,16.8,22.5,12.5,0.0
Lleida,41.6167,0.6333,2025-10-27,17.2,24.4,12.0,0.0
Lugo,43.0128,-7.5608,2025-10-14,16.5,24.3,11.6,0.0
Lugo,43.0128,-7.5608,2025-10-15,17.4,25.0,12.5,0.0
Lugo,43.0128,-7.5608,2025-10-16,17.3,24.4,12.7,0.0
Lugo,43.0128,-7.5608,2025-10-17,16.7,25.2,11.6,0.0
Lugo,43.0128,-7.5608,2025-10-18,16.2,23.8,11.7,0.0
Lugo,43.0128,-7.5608,2025-10-19,16.3,22.0,11.9,0.3
Lugo,43.0128,-7.5608,2025-10-20,16.0,17.1,14.4,6.9
Lugo,43.0128,-7.5608,2025-10-21,16.2,17.9,14.7,1.8
Lugo,43.0128,-7.5608,2025-10-22,17.1,21.6,14.5,0.0
Lugo,43.0128,-7.5608,2025-10-23,16.7,17.8,16.0,7.8
Lugo,43.0128,-7.5608,2025-10-24,14.4,16.7,9.1,2.4
Lugo,43.0128,-7.5608,2025-10-25,10.8,16.1,6.5,0.0
Lugo,43.0128,-7.5608,2025-10-26,10.8,19.9,5.0,0.0
Lugo,43.0128,-7.5608,2025-10-27,13.6,23.2,8.3,0.0
Madrid,40.4168,-3.7038,2025-10-14,18.0,24.1,12.0,0.0
Madrid,40.4168,-3.7038,2025-10-15,19.2,24.6,13.8,0.0
Madrid,40.4168,-3.7038,2025-10-16,19.0,24.5,15.1,0.2
Madrid,40.4168,-3.7038,2025-10-17,18.0,23.8,11.9,0.0
Madrid,40.4168,-3.7038,2025-10-18,18.2,24.1,12.0,0.0
Madrid,40.4168,-3.7038,2025-10-19,19.2,25.2,13.9,0.0
Madrid,40.4168,-3.7038,2025-10-20,16.0,17.6,14.1,0.0
Madrid,40.4168,-3.7038,2025-10-21,18.8,22.5,14.7,0.0
Madrid,40.4168,-3.7038,2025-10-22,19.8,22.7,16.7,0.0
Madrid,40.4168,-3.7038,2025-10-23,20.7,24.2,17.7,0.6
Madrid,40.4168,-3.7038,2025-10-24,19.7,23.3,16.9,0.3
Madrid,40.4168,-3.7038,2025-10-25,18.2,20.5,15.8,0.0
Madrid,40.4168,-3.7038,2025-10-26,18.6,22.2,15.1,0.0
Madrid,40.4168,-3.7038,2025-10-27,19.2,23.5,15.5,0.0
Málaga,36.7194,-4.42,2025-10-14,20.8,25.4,17.3,0.0
Málaga,36.7194,-4.42,2025-10-15,20.2,24.1,17.4,0.0
Málaga,36.7194,-4.42,2025-10-16,20.3,23.2,18.0,0.7
Málaga,36.7194,-4.42,2025-10-17,20.5,23.5,18.2,0.0
Málaga,36.7194,-4.42,2025-10-18,20.0,23.5,16.7,0.0
Málaga,36.7194,-4.42,2025-10-19,19.7,23.9,17.0,0.0
Málaga,36.7194,-4.42,2025-10-20,18.5,24.1,12.1,0.0
Málaga,36.7194,-4.42,2025-10-21,21.3,25.4,17.5,0.0
Málaga,36.7194,-4.42,2025-10-22,24.5,29.5,20.3,0.0
Málaga,36.7194,-4.42,2025-10-23,23.6,26.2,21.3,0.0
Málaga,36.7194,-4.42,2025-10-24,24.9,30.6,20.5,0.0
Málaga,36.7194,-4.42,2025-10-25,23.4,26.2,21.2,0.0
Málaga,36.7194,-4.42,2025-10-26,21.3,23.3,19.7,0.0
Málaga,36.7194,-4.42,2025-10-27,20.8,23.3,19.0,0.0
Murcia,37.9861,-1.1303,2025-10-14,20.8,26.4,16.5,0.0
Murcia,37.9861,-1.1303,2025-10-15,20.6,25.8,17.4,0.0
Murcia,37.9861,-1.1303,2025-10-16,19.4,23.0,16.2,0.0
Murcia,37.9861,-1.1303,2025-10-17,19.0,24.3,15.2,0.0
Murcia,37.9861,-1.1303,2025-10-18,19.4,24.3,16.1,0.0
Murcia,37.9861,-1.1303,2025-10-19,18.7,25.0,13.7,0.0
Murcia,37.9861,-1.1303,2025-10-20,17.9,23.7,12.7,0.0
Murcia,37.9861,-1.1303,2025-10-21,21.8,27.8,17.4,0.0
Murcia,37.9861,-1.1303,2025-10-22,24.7,29.3,21.0,0.0
Murcia,37.9861,-1.1303,2025-10-23,25.6,30.7,21.7,0.0
Murcia,37.9861,-1.1303,2025-10-24,25.9,31.2,21.3,0.0
Murcia,37.9861,-1.1303,2025-10-25,23.8,26.7,20.9,0.0
Murcia,37.9861,-1.1303,2025-10-26,22.6,26.0,20.9,0.3
Murcia,37.9861,-1.1303,2025-10-27,22.6,27.9,19.2,0.0
Navarre,42.8167,-1.65,2025-10-14,18.1,23.8,14.1,0.0
Navarre,42.8167,-1.65,2025-10-15,16.8,24.0,11.5,0.0
Navarre,42.8167,-1.65,2025-10-16,15.9,22.9,10.6,0.0
Navarre,42.8167,-1.65,2025-10-17,16.2,23.3,10.7,0.0
Navarre,42.8167,-1.65,2025-10-18,15.9,21.1,12.4,0.0
Navarre,42.8167,-1.65,2025-10-19,15.3,19.2,12.3,0.0
Navarre,42.8167,-1.65,2025-10-20,15.7,18.4,13.6,1.5
Navarre,42.8167,-1.65,2025-10-21,17.3,23.1,13.7,1.8
Navarre,42.8167,-1.65,2025-10-22,17.3,23.2,13.5,0.0
Navarre,42.8167,-1.65,2025-10-23,18.4,24.0,14.1,0.3
Navarre,42.8167,-1.65,2025-10-24,16.8,20.0,11.7,0.9
Navarre,42.8167,-1.65,2025-10-25,13.3,18.6,10.0,0.0
Navarre,42.8167,-1.65,2025-10-26,13.2,19.5,8.1,0.0
Navarre,42.8167,-1.65,2025-10-27,15.9,21.1,11.9,0.0
Ourense,42.3364,-7.8633,2025-10-14,18.1,27.7,10.4,0.0
Ourense,42.3364,-7.8633,2025-10-15,18.2,27.4,10.8,0.0
Ourense,42.3364,-7.8633,2025-10-16,18.8,27.4,13.4,0.2
Ourense,42.3364,-7.8633,2025-10-17,17.6,27.6,10.3,0.0
Ourense,42.3364,-7.8633,2025-10-18,16.9,25.5,11.3,0.0
Ourense,42.3364,-7.8633,2025-10-19,17.6,23.4,12.3,1.2
Ourense,42.3364,-7.8633,2025-10-20,17.3,19.3,15.0,11.7
Ourense,42.3364,-7.8633,2025-10-21,17.7,19.5,15.1,1.5
Ourense,42.3364,-7.8633,2025-10-22,17.3,22.6,14.6,0.0
Ourense,42.3364,-7.8633,2025-10-23,17.8,18.8,17.2,6.3
Ourense,42.3364,-7.8633,2025-10-24,17.1,19.9,12.0,2.1
Ourense,42.3364,-7.8633,2025-10-25,12.9,19.7,8.8,0.0
Ourense,42.3364,-7.8633,2025-10-26,13.0,22.6,6.8,0.0
Ourense,42.3364,-7.8633,2025-10-27,16.1,25.1,10.4,0.0
Palencia,42.0167,-4.5333,2025-10-14,16.1,23.0,9.5,0.0
Palencia,42.0167,-4.5333,2025-10-15,15.9,22.8,9.7,0.0
Palencia,42.0167,-4.5333,2025-10-16,16.4,23.6,10.7,0.0
Palencia,42.0167,-4.5333,2025-10-17,16.1,23.8,9.4,0.0
Palencia,42.0167,-4.5333,2025-10-18,16.1,23.2,9.7,0.0
Palencia,42.0167,-4.5333,2025-10-19,17.5,23.7,12.4,0.0
Palencia,42.0167,-4.5333,2025-10-20,14.5,16.2,13.0,5.4
Palencia,42.0167,-4.5333,2025-10-21,17.2,20.9,14.9,0.3
Palencia,42.0167,-4.5333,2025-10-22,16.0,19.2,12.8,0.0
Palencia,42.0167,-4.5333,2025-10-23,17.4,22.2,13.6,1.2
Palencia,42.0167,-4.5333,2025-10-24,17.2,20.5,14.4,0.3
Palencia,42.0167,-4.5333,2025-10-25,14.6,19.2,11.2,0.0
Palencia,42.0167,-4.5333,2025-10-26,13.4,18.2,9.0,0.0
Palencia,42.0167,-4.5333,2025-10-27,15.9,20.9,11.6,0.0
Pontevedra,42.4333,-8.65,2025-10-14,18.7,26.3,13.2,0.0
Pontevedra,42.4333,-8.65,2025-10-15,19.1,26.7,13.7,0.0
Pontevedra,42.4333,-8.65,2025-10-16,18.5,24.9,15.3,0.0
Pontevedra,42.4333,-8.65,2025-10-17,16.9,24.1,12.0,0.0
Pontevedra,42.4333,-8.65,2025-10-18,16.7,22.0,12.9,0.6
Pontevedra,42.4333,-8.65,2025-10-19,17.4,19.0,15.4,1.2
Pontevedra,42.4333,-8.65,2025-10-20,18.0,18.9,17.1,19.2
Pontevedra,42.4333,-8.65,2025-10-21,17.2,18.3,16.3,5.4
Pontevedra,42.4333,-8.65,2025-10-22,17.2,18.1,15.7,3.3
Pontevedra,42.4333,-8.65,2025-10-23,18.0,18.6,17.7,12.0
Pontevedra,42.4333,-8.65,2025-10-24,16.1,17.5,12.7,3.0
Pontevedra,42.4333,-8.65,2025-10-25,13.9,17.3,10.8,0.0
Pontevedra,42.4333,-8.65,2025-10-26,14.0,20.6,9.8,0.0
Pontevedra,42.4333,-8.65,2025-10-27,16.9,24.1,12.3,0.0
Salamanca,40.9667,-5.65,2025-10-14,15.8,23.6,8.3,0.0
Salamanca,40.9667,-5.65,2025-10-15,16.2,24.1,8.5,0.0
Salamanca,40.9667,-5.65,2025-10-16,17.2,23.7,12.2,0.1
Salamanca,40.9667,-5.65,2025-10-17,16.3,24.5,8.5,0.0
Salamanca,40.9667,-5.65,2025-10-18,17.9,24.5,11.9,0.0
Salamanca,40.9667,-5.65,2025-10-19,17.7,25.0,10.6,0.0
Salamanca,40.9667,-5.65,2025-10-20,14.4,15.7,12.3,4.2
Salamanca,40.9667,-5.65,2025-10-21,15.8,21.1,12.5,0.3
Salamanca,40.9667,-5.65,2025-10-22,16.1,21.9,11.9,0.0
Salamanca,40.9667,-5.65,2025-10-23,17.4,24.4,13.0,0.3
Salamanca,40.9667,-5.65,2025-10-24,15.6,19.3,12.0,0.0
Salamanca,40.9667,-5.65,2025-10-25,13.6,20.5,8.7,0.0
Salamanca,40.9667,-5.65,2025-10-26,12.8,19.5,7.5,0.0
Salamanca,40.9667,-5.65,2025-10-27,15.3,23.1,9.9,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-14,21.9,25.2,19.5,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-15,21.6,25.8,18.7,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-16,22.5,26.6,19.7,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-17,22.7,26.0,20.6,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-18,22.6,25.2,20.7,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-19,21.5,24.2,19.8,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-20,21.5,24.1,19.8,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-21,21.8,23.9,19.8,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-22,22.3,24.2,20.4,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-23,24.5,26.5,22.5,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-24,25.1,27.9,22.9,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-25,24.9,28.6,22.3,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-26,23.1,26.3,21.2,0.0
Santa Cruz de Tenerife,28.4667,-16.25,2025-10-27,22.4,25.0,20.8,0.0
Segovia,40.95,-4.1167,2025-10-14,14.8,21.5,9.6,0.0
Segovia,40.95,-4.1167,2025-10-15,15.5,22.0,9.8,0.0
Segovia,40.95,-4.1167,2025-10-16,15.9,21.8,11.9,0.0
Segovia,40.95,-4.1167,2025-10-17,15.5,22.8,9.0,0.0
Segovia,40.95,-4.1167,2025-10-18,17.0,23.1,11.6,0.0
Segovia,40.95,-4.1167,2025-10-19,17.8,24.4,12.1,0.0
Segovia,40.95,-4.1167,2025-10-20,15.4,18.1,13.1,1.2
Segovia,40.95,-4.1167,2025-10-21,16.4,20.6,13.1,0.3
Segovia,40.95,-4.1167,2025-10-22,15.2,20.3,11.9,0.0
Segovia,40.95,-4.1167,2025-10-23,17.4,24.3,13.0,0.0
Segovia,40.95,-4.1167,2025-10-24,15.4,18.8,11.7,0.6
Segovia,40.95,-4.1167,2025-10-25,13.1,19.8,8.7,0.0
Segovia,40.95,-4.1167,2025-10-26,12.1,18.2,7.5,0.0
Segovia,40.95,-4.1167,2025-10-27,14.1,21.1,9.3,0.0
Seville,37.39,-5.99,2025-10-14,23.3,30.5,17.0,0.0
Seville,37.39,-5.99,2025-10-15,22.8,29.8,16.9,0.0
Seville,37.39,-5.99,2025-10-16,23.2,28.9,18.2,0.0
Seville,37.39,-5.99,2025-10-17,22.9,30.4,16.4,0.0
Seville,37.39,-5.99,2025-10-18,22.3,28.9,16.5,0.0
Seville,37.39,-5.99,2025-10-19,21.8,28.9,16.2,0.0
Seville,37.39,-5.99,2025-10-20,19.0,22.1,14.9,0.9
Seville,37.39,-5.99,2025-10-21,22.1,29.8,16.9,0.0
Seville,37.39,-5.99,2025-10-22,23.3,30.7,18.0,0.0
Seville,37.39,-5.99,2025-10-23,24.5,32.6,19.3,0.0
Seville,37.39,-5.99,2025-10-24,23.5,30.7,18.4,0.0
Seville,37.39,-5.99,2025-10-25,24.2,30.1,19.6,0.0
Seville,37.39,-5.99,2025-10-26,22.7,30.1,17.0,0.0
Seville,37.39,-5.99,2025-10-27,23.0,31.4,16.7,0.0
Soria,41.7667,-2.4667,2025-10-14,13.5,18.0,9.6,0.4
Soria,41.7667,-2.4667,2025-10-15,13.0,20.2,6.0,0.0
Soria,41.7667,-2.4667,2025-10-16,12.4,19.7,6.1,0.3
Soria,41.7667,-2.4667,2025-10-17,13.3,20.7,7.0,0.3
Soria,41.7667,-2.4667,2025-10-18,13.3,22.0,6.1,0.0
Soria,41.7667,-2.4667,2025-10-19,14.3,20.8,7.8,0.0
Soria,41.7667,-2.4667,2025-10-20,13.0,14.6,10.7,0.0
Soria,41.7667,-2.4667,2025-10-21,13.9,17.4,10.1,0.0
Soria,41.7667,-2.4667,2025-10-22,14.1,17.6,12.1,0.0
Soria,41.7667,-2.4667,2025-10-23,15.8,22.0,11.5,0.0
Soria,41.7667,-2.4667,2025-10-24,14.9,17.7,11.5,0.0
Soria,41.7667,-2.4667,2025-10-25,11.8,17.8,8.2,0.0
Soria,41.7667,-2.4667,2025-10-26,11.5,19.3,6.2,0.0
Soria,41.7667,-2.4667,2025-10-27,13.3,22.0,8.2,0.0
Tarragona,41.1167,1.25,2025-10-14,19.8,22.2,17.7,1.4
Tarragona,41.1167,1.25,2025-10-15,19.6,22.7,16.7,0.1
Tarragona,41.1167,1.25,2025-10-16,19.0,21.0,16.9,1.9
Tarragona,41.1167,1.25,2025-10-17,18.8,20.4,17.2,0.2
Tarragona,41.1167,1.25,2025-10-18,18.5,21.3,15.3,0.0
Tarragona,41.1167,1.25,2025-10-19,19.1,21.2,16.8,0.3
Tarragona,41.1167,1.25,2025-10-20,20.7,22.0,19.5,0.3
Tarragona,41.1167,1.25,2025-10-21,20.8,22.0,19.5,0.0
Tarragona,41.1167,1.25,2025-10-22,21.2,22.2,20.0,0.0
Tarragona,41.1167,1.25,2025-10-23,21.6,23.8,19.6,0.0
Tarragona,41.1167,1.25,2025-10-24,23.3,26.8,20.5,0.0
Tarragona,41.1167,1.25,2025-10-25,20.5,22.8,19.6,0.0
Tarragona,41.1167,1.25,2025-10-26,19.3,20.2,18.6,0.3
Tarragona,41.1167,1.25,2025-10-27,19.5,21.6,17.4,0.0
Teruel,40.3333,-1.1,2025-10-14,14.3,20.9,9.0,0.0
Teruel,40.3333,-1.1,2025-10-15,14.2,20.8,8.4,0.0
Teruel,40.3333,-1.1,2025-10-16,14.1,20.4,10.3,1.3
Teruel,40.3333,-1.1,2025-10-17,12.9,19.5,7.2,0.6
Teruel,40.3333,-1.1,2025-10-18,13.8,21.6,8.3,0.0
Teruel,40.3333,-1.1,2025-10-19,13.3,21.2,6.0,0.0
Teruel,40.3333,-1.1,2025-10-20,13.3,19.4,6.8,0.0
Teruel,40.3333,-1.1,2025-10-21,16.2,21.6,11.8,0.0
Teruel,40.3333,-1.1,2025-10-22,15.8,22.1,11.1,0.0
Teruel,40.3333,-1.1,2025-10-23,17.3,25.7,11.9,0.0
Teruel,40.3333,-1.1,2025-10-24,17.5,22.1,14.1,0.0
Teruel,40.3333,-1.1,2025-10-25,14.9,19.9,10.9,0.3
Teruel,40.3333,-1.1,2025-10-26,14.9,20.0,12.2,0.3
Teruel,40.3333,-1.1,2025-10-27,14.5,21.3,9.9,0.0
Toledo,39.8667,-4.0167,2025-10-14,18.8,25.5,13.0,0.0
Toledo,39.8667,-4.0167,2025-10-15,19.6,26.6,13.7,0.0
Toledo,39.8667,-4.0167,2025-10-16,20.1,26.2,15.6,0.1
Toledo,39.8667,-4.0167,2025-10-17,19.1,25.8,12.9,0.0
Toledo,39.8667,-4.0167,2025-10-18,19.0,26.3,12.8,0.0
Toledo,39.8667,-4.0167,2025-10-19,19.5,27.4,12.2,0.0
Toledo,39.8667,-4.0167,2025-10-20,17.5,19.6,14.9,0.0
Toledo,39.8667,-4.0167,2025-10-21,19.9,24.0,16.8,0.0
Toledo,39.8667,-4.0167,2025-10-22,19.1,24.0,15.7,0.0
Toledo,39.8667,-4.0167,2025-10-23,21.0,26.7,16.2,0.0
Toledo,39.8667,-4.0167,2025-10-24,20.9,24.5,18.5,0.0
Toledo,39.8667,-4.0167,2025-10-25,18.6,20.8,15.9,0.0
Toledo,39.8667,-4.0167,2025-10-26,18.0,23.0,13.2,0.0
Toledo,39.8667,-4.0167,2025-10-27,18.3,24.0,13.3,0.0
Valencia,39.47,-0.3764,2025-10-14,19.7,23.2,16.5,0.5
Valencia,39.47,-0.3764,2025-10-15,19.8,23.3,16.2,0.0
Valencia,39.47,-0.3764,2025-10-16,19.6,23.3,15.9,0.3
Valencia,39.47,-0.3764,2025-10-17,19.6,22.6,17.0,1.2
Valencia,39.47,-0.3764,2025-10-18,19.1,23.5,15.3,0.0
Valencia,39.47,-0.3764,2025-10-19,18.6,23.7,13.4,0.0
Valencia,39.47,-0.3764,2025-10-20,20.0,26.2,13.2,0.0
Valencia,39.47,-0.3764,2025-10-21,21.7,27.9,16.6,0.0
Valencia,39.47,-0.3764,2025-10-22,21.9,27.2,18.4,0.0
Valencia,39.47,-0.3764,2025-10-23,22.4,28.8,18.5,0.0
Valencia,39.47,-0.3764,2025-10-24,24.1,30.4,19.9,0.0
Valencia,39.47,-0.3764,2025-10-25,21.2,23.1,19.9,0.3
Valencia,39.47,-0.3764,2025-10-26,20.2,23.5,18.6,2.1
Valencia,39.47,-0.3764,2025-10-27,19.9,24.1,17.3,0.0
Valladolid,41.65,-4.7167,2025-10-14,15.8,23.5,9.0,0.0
Valladolid,41.65,-4.7167,2025-10-15,15.8,23.7,8.6,0.0
Valladolid,41.65,-4.7167,2025-10-16,16.0,24.0,10.0,0.0
Valladolid,41.65,-4.7167,2025-10-17,16.2,24.3,9.1,0.0
Valladolid,41.65,-4.7167,2025-10-18,16.4,24.2,8.9,0.0
Valladolid,41.65,-4.7167,2025-10-19,18.2,24.7,12.6,0.0
Valladolid,41.65,-4.7167,2025-10-20,15.2,17.9,13.8,6.9
Valladolid,41.65,-4.7167,2025-10-21,16.9,20.1,14.2,0.6
Valladolid,41.65,-4.7167,2025-10-22,15.9,20.7,11.5,0.0
Valladolid,41.65,-4.7167,2025-10-23,17.3,23.6,12.5,0.9
Valladolid,41.65,-4.7167,2025-10-24,17.0,20.7,13.6,0.0
Valladolid,41.65,-4.7167,2025-10-25,13.8,19.8,9.9,0.0
Valladolid,41.65,-4.7167,2025-10-26,13.4,19.9,8.2,0.0
Valladolid,41.65,-4.7167,2025-10-27,15.5,22.5,10.5,0.0
Zamora,41.5,-5.75,2025-10-14,16.8,24.3,10.9,0.0
Zamora,41.5,-5.75,2025-10-15,16.0,23.9,9.9,0.0
Zamora,41.5,-5.75,2025-10-16,17.4,24.8,12.4,0.0
Zamora,41.5,-5.75,2025-10-17,16.6,25.1,10.4,0.0
Zamora,41.5,-5.75,2025-10-18,17.5,25.0,11.5,0.0
Zamora,41.5,-5.75,2025-10-19,19.7,25.2,14.7,0.0
Zamora,41.5,-5.75,2025-10-20,15.5,17.3,14.3,3.9
Zamora,41.5,-5.75,2025-10-21,16.6,19.9,13.5,0.3
Zamora,41.5,-5.75,2025-10-22,16.1,21.0,12.9,0.0
Zamora,41.5,-5.75,2025-10-23,18.3,23.8,14.7,0.6
Zamora,41.5,-5.75,2025-10-24,16.8,20.3,13.3,0.6
Zamora,41.5,-5.75,2025-10-25,13.4,18.8,9.3,0.0
Zamora,41.5,-5.75,2025-10-26,13.0,19.0,7.8,0.0
Zamora,41.5,-5.75,2025-10-27,15.3,21.7,10.3,0.0
Zaragoza,41.65,-0.8833,2025-10-14,18.8,23.6,15.2,0.0
Zaragoza,41.65,-0.8833,2025-10-15,18.8,24.6,14.2,0.0
Zaragoza,41.65,-0.8833,2025-10-16,17.9,24.1,12.7,0.0
Zaragoza,41.65,-0.8833,2025-10-17,18.2,23.9,14.2,0.0
Zaragoza,41.65,-0.8833,2025-10-18,18.0,24.2,13.5,0.0
Zaragoza,41.65,-0.8833,2025-10-19,17.4,22.4,13.0,0.0
Zaragoza,41.65,-0.8833,2025-10-20,19.0,24.9,13.5,0.0
Zaragoza,41.65,-0.8833,2025-10-21,20.8,27.0,15.8,0.0
Zaragoza,41.65,-0.8833,2025-10-22,20.7,24.5,17.7,0.0
Zaragoza,41.65,-0.8833,2025-10-23,22.4,28.6,17.8,0.0
Zaragoza,41.65,-0.8833,2025-10-24,21.9,25.8,17.6,0.9
Zaragoza,41.65,-0.8833,2025-10-25,17.6,20.5,15.1,0.0
Zaragoza,41.65,-0.8833,2025-10-26,16.6,21.4,12.0,0.0
Zaragoza,41.65,-0.8833,2025-10-27,18.6,23.9,15.1,0.0
